court_id,resource_uri,pacer_court_id,pacer_has_rss_feed,pacer_rss_entry_types,date_last_pacer_contact,fjc_court_id,date_modified,in_use,has_opinion_scraper,has_oral_argument_scraper,position,citation_string,short_name,full_name,url,start_date,end_date,jurisdiction,parent_court,appeals_to
miwb,https://www.courtlistener.com/api/rest/v4/courts/miwb/,98.0,False,,,46,2013-08-14T17:48:40-07:00,True,False,False,189.2,Bankr. W.D. Mich.,W.D. Michigan,"United States Bankruptcy Court, W.D. Michigan",http://www.miwb.uscourts.gov/,,,FB,,[]
mnb,https://www.courtlistener.com/api/rest/v4/courts/mnb/,100.0,True,all,,64,2020-07-27T23:15:12.320578-07:00,True,False,False,189.3,Bankr. D. Minn.,D. Minnesota,"United States Bankruptcy Court, D. Minnesota",http://www.mnb.uscourts.gov/,,,FB,,[]
msnb,https://www.courtlistener.com/api/rest/v4/courts/msnb/,102.0,True,"answer,appeal,court,motion,order",,37,2020-07-27T23:15:10.770264-07:00,True,False,False,189.34,Bankr. N.D. Miss.,N.D. Mississippi,"United States Bankruptcy Court, N.D. Mississippi",http://www.msnb.uscourts.gov/,,,FB,,[]
mssb,https://www.courtlistener.com/api/rest/v4/courts/mssb/,104.0,True,"answer,appeal,court,motion,order,trustee",,38,2020-07-27T23:15:12.313762-07:00,True,False,False,189.35,Bankr. S.D. Miss.,S.D. Mississippi,"United States Bankruptcy Court, S.D. Mississippi",http://www.mssb.uscourts.gov/,,,FB,,[]
moeb,https://www.courtlistener.com/api/rest/v4/courts/moeb/,106.0,True,all,,65,2020-07-27T23:11:07.325795-07:00,True,False,False,189.4,Bankr. E.D. Mo.,E.D. Missouri,"United States Bankruptcy Court, E.D. Missouri",http://www.moeb.uscourts.gov/,,,FB,,[]
mowb,https://www.courtlistener.com/api/rest/v4/courts/mowb/,108.0,True,"discharge,epo,order",,66,2020-07-30T11:32:59.155332-07:00,True,False,False,189.5,Bankr. W.D. Mo.,W.D. Missouri,"United States Bankruptcy Court, W.D. Missouri",http://www.mow.uscourts.gov/bankruptcy/,,,FB,,[]
mtb,https://www.courtlistener.com/api/rest/v4/courts/mtb/,110.0,True,"answer,appeal,court,motion,order",,77,2020-08-27T12:03:54.166901-07:00,True,False,False,189.6,Bankr. D. Mont.,D. Montana,"United States Bankruptcy Court, D. Montana",http://www.mtb.uscourts.gov/,,,FB,,[]
nebraskab,https://www.courtlistener.com/api/rest/v4/courts/nebraskab/,112.0,True,all,,67,2020-07-27T23:10:05.144786-07:00,True,False,False,189.61,Bankr. D. Neb.,D. Nebraska,"United States Bankruptcy Court, D. Nebraska",http://www.neb.uscourts.gov/,,,FB,,[]
nvb,https://www.courtlistener.com/api/rest/v4/courts/nvb/,114.0,True,all,,78,2020-07-27T23:15:12.460999-07:00,True,False,False,189.65,Bankr. D. Nev.,D. Nevada,"United States Bankruptcy Court, D. Nevada",http://www.nvb.uscourts.gov/,,,FB,,[]
nhb,https://www.courtlistener.com/api/rest/v4/courts/nhb/,116.0,True,"answer,appeal,court,motion,order,auditor,caseupld,claims,cmp,crbatch,crmisc,misc,notice,plan,trustee",,02,2020-07-27T23:14:09.375128-07:00,True,False,False,189.7,Bankr. D.N.H.,D. New Hampshire,"United States Bankruptcy Court, D. New Hampshire",http://www.nhb.uscourts.gov/,,,FB,,[]
njb,https://www.courtlistener.com/api/rest/v4/courts/njb/,118.0,True,"answer,appeal,court,motion,order,misc,plan",,12,2022-01-25T08:04:50.924233-08:00,True,False,False,189.8,Bankr. D.N.J.,D. New Jersey,"United States Bankruptcy Court, D. New Jersey",http://www.njb.uscourts.gov/,,,FB,,[]
nmb,https://www.courtlistener.com/api/rest/v4/courts/nmb/,120.0,True,all,,84,2020-07-27T23:15:10.467594-07:00,True,False,False,189.9,Bankr. D.N.M.,D. New Mexico,"United States Bankruptcy Court, D. New Mexico",http://www.nmb.uscourts.gov/,,,FB,,[]
nyeb,https://www.courtlistener.com/api/rest/v4/courts/nyeb/,122.0,True,all,,07,2023-04-04T14:27:31.449552-07:00,True,False,False,190.0,Bankr. E.D.N.Y.,E.D. New York,"United States Bankruptcy Court, E.D. New York",http://www.nyeb.uscourts.gov/,,,FB,,[]
nynb,https://www.courtlistener.com/api/rest/v4/courts/nynb/,124.0,True,all,,06,2020-07-27T23:12:08.537560-07:00,True,False,False,190.05,Bankr. N.D.N.Y.,N.D. New York,"United States Bankruptcy Court, N.D. New York",http://www.nynb.uscourts.gov/,,,FB,,[]
nysb,https://www.courtlistener.com/api/rest/v4/courts/nysb/,126.0,True,all,,08,2020-07-27T23:13:10.948292-07:00,True,False,False,190.1,Bankr. S.D.N.Y.,S.D. New York,"United States Bankruptcy Court, S.D. New York",http://www.nysb.uscourts.gov/,,,FB,,[]
nywb,https://www.courtlistener.com/api/rest/v4/courts/nywb/,128.0,True,"answer,appeal,court,motion,order,misc,cmp",,09,2020-07-27T23:14:09.747864-07:00,True,False,False,190.2,Bankr. W.D.N.Y.,W.D. New York,"United States Bankruptcy Court, W.D. New York",http://www.nywb.uscourts.gov/,,,FB,,[]
nceb,https://www.courtlistener.com/api/rest/v4/courts/nceb/,130.0,False,,,17,2013-08-15T09:17:48-07:00,True,False,False,190.3,Bankr. E.D.N.C.,E.D. North Carolina,"United States Bankruptcy Court, E.D. North Carolina",https://ecf.nceb.uscourts.gov/,,,FB,,[]
ncmb,https://www.courtlistener.com/api/rest/v4/courts/ncmb/,132.0,True,all,,18,2020-07-27T23:14:10.723974-07:00,True,False,False,190.4,Bankr. M.D.N.C.,M.D. North Carolina,"United States Bankruptcy Court, M.D. North Carolina",http://www.ncmb.uscourts.gov/,,,FB,,[]
ncwb,https://www.courtlistener.com/api/rest/v4/courts/ncwb/,134.0,True,"answer,appeal,court,motion,order",,19,2020-07-27T23:14:09.662261-07:00,True,False,False,190.45,Bankr. W.D.N.C.,W.D. North Carolina,"United States Bankruptcy Court, W.D. North Carolina",http://www.ncwb.uscourts.gov/,,,FB,,[]
ndb,https://www.courtlistener.com/api/rest/v4/courts/ndb/,136.0,True,all,,68,2020-07-27T23:12:06.737752-07:00,True,False,False,190.5,Bankr. D.N.D.,D. North Dakota,"United States Bankruptcy Court, D. North Dakota",http://www.ndd.uscourts.gov/,,,FB,,[]
ohnb,https://www.courtlistener.com/api/rest/v4/courts/ohnb/,140.0,True,all,,47,2020-07-27T23:14:17.002950-07:00,True,False,False,190.6,Bankr. N.D. Ohio,N.D. Ohio,"United States Bankruptcy Court, N.D. Ohio",http://www.ohnb.uscourts.gov/,,,FB,,[]
ohsb,https://www.courtlistener.com/api/rest/v4/courts/ohsb/,142.0,True,all,,48,2020-07-27T23:14:15.199795-07:00,True,False,False,190.7,Bankr. S.D. Ohio,S.D. Ohio,"United States Bankruptcy Court, S.D. Ohio",http://www.ohsb.uscourts.gov/,,,FB,,[]
okeb,https://www.courtlistener.com/api/rest/v4/courts/okeb/,144.0,True,"answer,appeal,court,motion,order,trustee",,86,2021-04-30T07:04:02.188860-07:00,True,False,False,191.0,Bankr. E.D. Okla.,E.D. Oklahoma,"United States Bankruptcy Court, E.D. Oklahoma",http://www.okeb.uscourts.gov/,,,FB,,[]
oknb,https://www.courtlistener.com/api/rest/v4/courts/oknb/,146.0,True,"answer,appeal,court,motion,order,misc",,85,2020-07-27T23:15:10.551167-07:00,True,False,False,192.2,Bankr. N.D. Okla,N.D. Oklahoma,"United States Bankruptcy Court, N.D. Oklahoma",http://www.oknb.uscourts.gov/,,,FB,,[]
okwb,https://www.courtlistener.com/api/rest/v4/courts/okwb/,148.0,True,"answer,appeal,court,motion,order,trustee",,87,2020-07-27T23:15:10.843603-07:00,True,False,False,192.3,Bankr. W.D. Okla.,W.D. Oklahoma,"United States Bankruptcy Court, W.D. Oklahoma",http://www.okwb.uscourts.gov/,,,FB,,[]
orb,https://www.courtlistener.com/api/rest/v4/courts/orb/,150.0,True,"answer,appeal,court,motion,order,trustee,notice",,79,2020-07-27T23:15:10.915916-07:00,True,False,False,193.7,Bankr. D. Or.,D. Oregon,"United States Bankruptcy Court, D. Oregon",http://www.orb.uscourts.gov/,,,FB,,[]
paeb,https://www.courtlistener.com/api/rest/v4/courts/paeb/,152.0,True,all,,13,2020-07-27T23:14:11.814114-07:00,True,False,False,193.8,Bankr. E.D. Pa.,E.D. Pennsylvania,"United States Bankruptcy Court, E.D. Pennsylvania",http://www.paeb.uscourts.gov/,,,FB,,[]
pamb,https://www.courtlistener.com/api/rest/v4/courts/pamb/,154.0,True,all,,14,2020-07-27T23:15:11.679857-07:00,True,False,False,193.9,Bankr. M.D. Penn.,M.D. Pennsylvania,"United States Bankruptcy Court, M.D. Pennsylvania",http://www.pamb.uscourts.gov/,,,FB,,[]
pawb,https://www.courtlistener.com/api/rest/v4/courts/pawb/,156.0,True,all,,15,2020-07-27T23:11:09.597654-07:00,True,False,False,194.0,Bankr. W.D. Pa.,W.D. Pennsylvania,"United States Bankruptcy Court, W.D. Pennsylvania",http://www.pawb.uscourts.gov/,,,FB,,[]
rib,https://www.courtlistener.com/api/rest/v4/courts/rib/,160.0,True,all,,03,2020-07-27T23:14:09.678973-07:00,True,False,False,194.2,Bankr. D.R.I.,D. Rhode Island,"United States Bankruptcy Court, D. Rhode Island",http://www.rib.uscourts.gov/,,,FB,,[]
scb,https://www.courtlistener.com/api/rest/v4/courts/scb/,162.0,True,all,,20,2020-07-27T23:13:10.237930-07:00,True,False,False,194.8,Bankr. D.S.C.,D. South Carolina,"United States Bankruptcy Court, D. South Carolina",http://www.scb.uscourts.gov/,,,FB,,[]
sdb,https://www.courtlistener.com/api/rest/v4/courts/sdb/,164.0,True,all,,69,2020-07-27T23:15:10.580970-07:00,True,False,False,194.85,Bankr. D.S.D.,D. South Dakota,"United States Bankruptcy Court, D. South Dakota",https://ecf.sdb.uscourts.gov/,,,FB,,[]
tneb,https://www.courtlistener.com/api/rest/v4/courts/tneb/,166.0,True,all,,49,2020-07-27T23:10:08.100519-07:00,True,False,False,195.0,Bankr. E.D. Tenn.,E.D. Tennessee,"United States Bankruptcy Court, E.D. Tennessee",http://www.tneb.uscourts.gov/,,,FB,,[]
tnmb,https://www.courtlistener.com/api/rest/v4/courts/tnmb/,168.0,True,all,,50,2020-07-27T23:17:16.955590-07:00,True,False,False,195.1,Bankr. M.D. Tenn.,M.D. Tennessee,"United States Bankruptcy Court, M.D. Tennessee",http://www.tnmb.uscourts.gov/,,,FB,,[]
tnwb,https://www.courtlistener.com/api/rest/v4/courts/tnwb/,170.0,True,all,,51,2020-07-27T23:11:09.943723-07:00,True,False,False,195.2,Bankr. W.D. Tenn.,W.D. Tennessee,"United States Bankruptcy Court, W.D. Tennessee",http://www.tnwb.uscourts.gov/,,,FB,,[]
tennesseeb,https://www.courtlistener.com/api/rest/v4/courts/tennesseeb/,,,,,,2017-03-07T13:33:02.155732-08:00,True,False,False,195.3,Bankr. D. Tenn.,D. Tennessee,"United States Bankruptcy Court, D. Tennessee",http://www.fjc.gov/history/home.nsf/page/courts_district_tn_mp.html,1797-01-01,1801-01-01,FB,,[]
txeb,https://www.courtlistener.com/api/rest/v4/courts/txeb/,174.0,True,"answer,appeal,auditor,caseupld,claims,cmp,court,misc,motion,notice,order,plan,trustee",,40,2020-07-27T23:15:11.955717-07:00,True,False,False,196.0,Bankr. E.D. Tex.,E.D. Texas,"United States Bankruptcy Court, E.D. Texas",http://www.txeb.uscourts.gov/,,,FB,,[]
txnb,https://www.courtlistener.com/api/rest/v4/courts/txnb/,176.0,True,all,,39,2020-07-27T23:15:16.789647-07:00,True,False,False,196.2,Bankr. N.D. Tex.,N.D. Texas,"United States Bankruptcy Court, N.D. Texas",http://www.txnb.uscourts.gov/,,,FB,,[]
txsb,https://www.courtlistener.com/api/rest/v4/courts/txsb/,178.0,True,all,,41,2020-07-27T23:15:16.904230-07:00,True,False,False,196.25,Bankr. S.D. Tex.,S.D. Texas,"United States Bankruptcy Court, S.D. Texas",http://www.txs.uscourts.gov/bankruptcy/,,,FB,,[]
txwb,https://www.courtlistener.com/api/rest/v4/courts/txwb/,180.0,True,all,,42,2020-07-27T23:14:11.316749-07:00,True,False,False,196.3,Bankr. W.D. Tex.,W.D. Texas,"United States Bankruptcy Court, W.D. Texas",http://www.txwb.uscourts.gov/,,,FB,,[]
utb,https://www.courtlistener.com/api/rest/v4/courts/utb/,182.0,True,all,,88,2020-07-27T23:11:11.193371-07:00,True,False,False,196.34,Bankr. D. Utah,D. Utah,"United States Bankruptcy Court, D. Utah",http://www.utb.uscourts.gov/,,,FB,,[]
vtb,https://www.courtlistener.com/api/rest/v4/courts/vtb/,184.0,True,all,,10,2020-07-27T23:13:08.099151-07:00,True,False,False,196.35,Bankr. D. Vt.,D. Vermont,"United States Bankruptcy Court, D. Vermont",http://www.vtb.uscourts.gov/,,,FB,,[]
vaeb,https://www.courtlistener.com/api/rest/v4/courts/vaeb/,188.0,True,all,,22,2020-07-27T23:14:16.969116-07:00,True,False,False,196.4,Bankr. E.D. Va.,E.D. Virginia,"United States Bankruptcy Court, E.D. Virginia",https://www.vaeb.uscourts.gov/,,,FB,,[]
vawb,https://www.courtlistener.com/api/rest/v4/courts/vawb/,190.0,True,"answer,appeal,court,motion,order",,23,2020-07-27T23:14:09.761502-07:00,True,False,False,197.0,Bankr. W.D. Va.,W.D. Virginia,"United States Bankruptcy Court, W.D. Virginia",http://www.vawb.uscourts.gov/,,,FB,,[]
waeb,https://www.courtlistener.com/api/rest/v4/courts/waeb/,194.0,True,all,,80,2020-07-27T23:09:04.043178-07:00,True,False,False,197.5,Bankr. E.D. Wash.,E.D. Washington,"United States Bankruptcy Court, E.D. Washington",http://www.waeb.uscourts.gov/,,,FB,,[]
wawb,https://www.courtlistener.com/api/rest/v4/courts/wawb/,196.0,True,all,,81,2020-07-27T23:15:12.693157-07:00,True,False,False,198.0,Bankr. W.D. Wash.,W.D. Washington,"United States Bankruptcy Court, W.D. Washington",http://www.wawb.uscourts.gov/,,,FB,,[]
wvnb,https://www.courtlistener.com/api/rest/v4/courts/wvnb/,198.0,True,all,,24,2020-07-27T23:14:09.357425-07:00,True,False,False,198.8,Bankr. N.D.W. Va.,N.D. West Virginia,"United States Bankruptcy Court, N.D. West Virginia",http://www.wvnd.uscourts.gov/,,,FB,,[]
wvsb,https://www.courtlistener.com/api/rest/v4/courts/wvsb/,200.0,True,all,,25,2020-07-27T23:09:04.059643-07:00,True,False,False,198.9,Bankr. S.D.W. Va.,S.D. West Virginia,"United States Bankruptcy Court, S.D. West Virginia",http://www.wvsb.uscourts.gov/,,,FB,,[]
wieb,https://www.courtlistener.com/api/rest/v4/courts/wieb/,202.0,True,"answer,appeal,court,misc,motion,order,trustee",,57,2020-07-27T23:15:14.675732-07:00,True,False,False,199.0,Bankr. E.D. Wis.,E.D. Wisconsin,"United States Bankruptcy Court, E.D. Wisconsin",http://www.wieb.uscourts.gov/,,,FB,,[]
wiwb,https://www.courtlistener.com/api/rest/v4/courts/wiwb/,204.0,True,all,,58,2020-07-27T23:11:06.695911-07:00,True,False,False,199.1,Bankr. W.D. Wis.,W.D. Wisconsin,"United States Bankruptcy Court, W.D. Wisconsin",http://www.wiwb.uscourts.gov/,,,FB,,[]
wyb,https://www.courtlistener.com/api/rest/v4/courts/wyb/,206.0,True,all,,89,2020-07-27T23:15:10.498569-07:00,True,False,False,199.5,Bankr. D. Wyo.,D. Wyoming,"United States Bankruptcy Court, D. Wyoming",http://www.wyb.uscourts.gov/,,,FB,,[]
gub,https://www.courtlistener.com/api/rest/v4/courts/gub/,58.0,True,all,,93,2020-07-27T23:15:10.328275-07:00,True,False,False,199.6,Bankr. D. Guam,D. Guam,"United States Bankruptcy Court, D. Guam",https://en.wikipedia.org/wiki/District_Court_of_Guam,,,FB,,[]
nmib,https://www.courtlistener.com/api/rest/v4/courts/nmib/,138.0,True,"answer,appeal,court,motion,order",,94,2020-07-27T23:15:10.294556-07:00,True,False,False,199.65,Bankr. N. Mar. I.,Northern Mariana Islands,"United States Bankruptcy Court, Northern Mariana Islands",http://www.nmid.uscourts.gov/,,,FB,,[]
prb,https://www.courtlistener.com/api/rest/v4/courts/prb/,158.0,True,all,,04,2020-07-27T23:15:15.606189-07:00,True,False,False,199.7,Bankr. D.P.R.,D. Puerto Rico,"United States Bankruptcy Court, D. Puerto Rico",http://www.prb.uscourts.gov/,,,FB,,[]
vib,https://www.courtlistener.com/api/rest/v4/courts/vib/,192.0,True,"answer,appeal,motion,order",,91,2020-07-27T23:15:10.561409-07:00,True,False,False,199.8,Bankr. D.V.I.,D. Virgin Islands,"United States Bankruptcy Court, D. Virgin Islands",http://www.vid.uscourts.gov/,,,FB,,[]
usdistct,https://www.courtlistener.com/api/rest/v4/courts/usdistct/,,,,,,2023-10-02T18:23:43.547356-07:00,False,False,False,200.0,,U.S. District Court,United States District Court,,1789-01-01,,FD,https://www.courtlistener.com/api/rest/v4/courts/usdistct/,[]
dcd,https://www.courtlistener.com/api/rest/v4/courts/dcd/,45.0,True,all,,90,2023-10-02T18:23:43.567234-07:00,True,True,False,200.5,D.D.C.,District of Columbia,"District Court, District of Columbia",http://www.dcd.uscourts.gov/,,,FD,https://www.courtlistener.com/api/rest/v4/courts/usdistct/,[]
ald,https://www.courtlistener.com/api/rest/v4/courts/ald/,,,,,,2023-10-02T18:23:43.583231-07:00,False,False,False,200.9,D. Ala.,D. Alabama,"District Court, D. Alabama",,1820-04-21,1824-03-10,FD,https://www.courtlistener.com/api/rest/v4/courts/usdistct/,[]
almd,https://www.courtlistener.com/api/rest/v4/courts/almd/,17.0,True,all,,27,2023-10-02T18:23:43.599525-07:00,True,False,False,201.0,M.D. Ala.,M.D. Alabama,"District Court, M.D. Alabama",http://www.almd.uscourts.gov/,,,FD,https://www.courtlistener.com/api/rest/v4/courts/usdistct/,[]
alnd,https://www.courtlistener.com/api/rest/v4/courts/alnd/,19.0,False,,,26,2023-10-02T18:23:43.615295-07:00,True,False,False,201.5,N.D. Ala.,N.D. Alabama,"District Court, N.D. Alabama",http://www.alnd.uscourts.gov/,,,FD,https://www.courtlistener.com/api/rest/v4/courts/usdistct/,[]
alsd,https://www.courtlistener.com/api/rest/v4/courts/alsd/,21.0,True,all,,28,2023-10-02T18:23:43.635211-07:00,True,False,False,202.0,S.D. Ala.,S.D. Alabama,"District Court, S.D. Alabama",http://www.als.uscourts.gov/,,,FD,https://www.courtlistener.com/api/rest/v4/courts/usdistct/,[]
akd,https://www.courtlistener.com/api/rest/v4/courts/akd/,23.0,True,all,,7-,2023-10-02T18:23:43.655246-07:00,True,False,False,202.5,D. Alaska,D. Alaska,"District Court, D. Alaska",http://www.akd.uscourts.gov/,,,FD,https://www.courtlistener.com/api/rest/v4/courts/usdistct/,[]
azd,https://www.courtlistener.com/api/rest/v4/courts/azd/,25.0,True,all,,70,2023-10-02T18:23:43.664900-07:00,True,False,False,203.0,D. Ariz.,D. Arizona,"District Court, D. Arizona",http://www.azd.uscourts.gov/,,,FD,https://www.courtlistener.com/api/rest/v4/courts/usdistct/,[]
ared,https://www.courtlistener.com/api/rest/v4/courts/ared/,27.0,True,all,,60,2023-10-02T18:23:43.679545-07:00,True,False,False,204.0,E.D. Ark.,E.D. Arkansas,"District Court, E.D. Arkansas",http://www.are.uscourts.gov/,,,FD,https://www.courtlistener.com/api/rest/v4/courts/usdistct/,[]
arwd,https://www.courtlistener.com/api/rest/v4/courts/arwd/,29.0,True,all,,61,2023-10-02T18:23:43.695488-07:00,True,False,False,204.2,W.D. Ark.,W.D. Arkansas,"District Court, W.D. Arkansas",http://www.arwd.uscourts.gov/,,,FD,https://www.courtlistener.com/api/rest/v4/courts/usdistct/,[]
ard,https://www.courtlistener.com/api/rest/v4/courts/ard/,,,,,,2023-10-02T18:23:43.703648-07:00,False,False,False,204.3,,United States District Court for the District of Arkansas,United States District Court for the District of Arkansas,,1836-06-15,1851-03-03,FD,https://www.courtlistener.com/api/rest/v4/courts/usdistct/,[]
californiad,https://www.courtlistener.com/api/rest/v4/courts/californiad/,,,,,,2023-10-02T18:23:43.709578-07:00,True,False,False,205.0,D. Cal.,D. California,"District Court, D. California",http://www.uscourts.gov/,1866-07-27,1886-08-05,FD,https://www.courtlistener.com/api/rest/v4/courts/usdistct/,[]
cacd,https://www.courtlistener.com/api/rest/v4/courts/cacd/,31.0,True,all,,73,2023-10-02T18:23:43.723245-07:00,True,False,False,205.05,C.D. Cal.,C.D. California,"District Court, C.D. California",http://www.cacd.uscourts.gov/,,,FD,https://www.courtlistener.com/api/rest/v4/courts/usdistct/,[]
caed,https://www.courtlistener.com/api/rest/v4/courts/caed/,33.0,True,"adr,answer,appeal,cmp,discov,minutes,mot2255,motion,notice,order,respm,respoth,service,transfer,trial",,72,2023-10-02T18:23:43.737215-07:00,True,False,False,205.06,E.D. Cal.,E.D. California,"District Court, E.D. California",http://www.caed.uscourts.gov/,,,FD,https://www.courtlistener.com/api/rest/v4/courts/usdistct/,[]
cand,https://www.courtlistener.com/api/rest/v4/courts/cand/,35.0,True,all,,71,2023-10-02T18:23:43.748822-07:00,True,False,False,205.1,N.D. Cal.,N.D. California,"District Court, N.D. California",http://www.cand.uscourts.gov/,,,FD,https://www.courtlistener.com/api/rest/v4/courts/usdistct/,[]
casd,https://www.courtlistener.com/api/rest/v4/courts/casd/,37.0,True,all,,74,2023-10-02T18:23:43.763456-07:00,True,False,False,205.2,S.D. Cal.,S.D. California,"District Court, S.D. California",http://www.casd.uscourts.gov/,,,FD,https://www.courtlistener.com/api/rest/v4/courts/usdistct/,[]
caca,https://www.courtlistener.com/api/rest/v4/courts/caca/,,,,,,2023-10-02T18:23:43.775207-07:00,False,False,False,205.3,C. Cal.,California Circuit,Circuit Court for California,http://www.fjc.gov/history/home.nsf/page/landmark_07.html,1804-10-01,1812-04-30,F,https://www.courtlistener.com/api/rest/v4/courts/uscirct/,[]
